timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s,redirected
1788270961.383,2,10.0.0.100,0,0,0.00,1,0.40,68.00,340.0,0.000,0.00,0
1788270961.383,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270963.350,1,10.0.0.100,0,0,0.00,1,0.40,68.00,340.0,0.000,3.50,0
1788270963.350,1,10.0.0.12,3,1,1.60,17,197.20,668375.20,196580.9,0.059,3.50,0
1788270963.350,1,10.0.0.11,4,1,2.60,19,207.20,767196.80,201893.9,0.000,3.50,0
1788270963.353,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270963.353,2,10.0.0.11,4,1,2.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270963.353,2,10.0.0.100,0,0,0.00,1,0.40,68.00,340.0,0.000,0.00,0
1788270963.353,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270965.352,1,10.0.0.12,3,1,1.00,16,199.00,632758.80,197737.1,0.000,2.50,0
1788270965.352,1,10.0.0.11,4,1,1.60,20,219.20,793298.40,198324.6,0.050,2.50,0
1788270965.355,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270965.355,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270965.355,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270967.357,1,10.0.0.12,4,1,1.20,14,181.20,585399.20,209071.1,0.000,2.50,0
1788270967.357,1,10.0.0.11,4,1,1.60,18,174.40,709012.80,196948.0,0.000,2.50,0
1788270967.359,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270967.359,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270967.359,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270969.360,1,10.0.0.12,3,1,1.20,11,129.00,459074.00,208670.0,0.000,2.00,0
1788270969.360,1,10.0.0.11,5,1,1.40,15,158.20,625432.40,208477.5,0.000,2.00,0
1788270969.364,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270969.364,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270969.364,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270971.361,1,10.0.0.12,3,1,1.00,11,123.20,458691.20,208496.0,0.000,2.00,0
1788270971.361,1,10.0.0.11,5,1,1.20,15,152.20,624445.20,208148.4,0.000,2.00,0
1788270971.366,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270971.366,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270971.366,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270973.362,1,10.0.0.12,5,1,1.20,11,113.80,458070.80,208214.0,0.000,3.00,0
1788270973.362,1,10.0.0.11,4,1,1.20,14,155.60,583709.60,208467.7,0.000,3.00,0
1788270973.373,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270973.373,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270973.373,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270975.361,1,10.0.0.12,3,1,0.80,10,106.20,416609.20,208304.6,0.000,0.50,0
1788270975.361,1,10.0.0.11,3,1,0.80,12,114.40,458701.60,191125.7,0.000,0.50,0
1788270975.367,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270975.367,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270975.367,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270977.368,1,10.0.0.12,3,1,0.80,10,107.80,416714.80,208357.4,0.000,3.50,0
1788270977.368,1,10.0.0.11,4,1,1.40,13,115.20,499714.40,192197.8,0.000,3.50,0
1788270977.372,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270977.372,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270977.372,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270979.367,1,10.0.0.12,5,1,1.20,11,100.60,416830.80,189468.5,0.000,3.00,0
1788270979.367,1,10.0.0.11,4,1,1.60,13,131.20,529730.40,203742.5,0.000,3.00,0
1788270979.370,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270979.370,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270979.370,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270981.367,1,10.0.0.12,4,1,1.20,11,115.80,458202.80,208274.0,0.000,2.50,0
1788270981.367,1,10.0.0.11,5,1,1.60,14,134.40,541350.40,193339.4,0.071,2.50,0
1788270981.373,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270981.373,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270981.373,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270983.375,1,10.0.0.12,3,1,0.80,9,95.40,374936.40,208298.0,0.000,1.50,0
1788270983.375,1,10.0.0.11,5,1,1.20,13,119.60,500584.00,192532.3,0.000,1.50,0
1788270983.379,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.50,0
1788270983.379,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.50,0
1788270983.379,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.50,0
1788270985.383,1,10.0.0.12,4,1,1.20,13,129.80,500086.80,192341.1,0.077,3.50,0
1788270985.383,1,10.0.0.11,4,1,1.60,16,145.80,626351.60,195734.9,0.000,3.50,0
1788270985.398,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270985.398,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270985.398,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270987.377,1,10.0.0.12,3,1,1.00,11,125.00,458810.00,208550.0,0.000,1.00,0
1788270987.377,1,10.0.0.11,3,1,1.20,14,148.20,583221.20,208293.3,0.000,1.00,0
1788270987.381,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270987.381,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270987.381,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270989.378,1,10.0.0.12,4,1,1.40,13,139.20,500707.20,192579.7,0.077,4.00,0
1788270989.378,1,10.0.0.11,4,1,1.60,15,142.80,623824.80,207941.6,0.000,4.00,0
1788270989.380,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270989.380,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788270989.380,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270991.374,1,10.0.0.12,3,1,1.40,13,144.00,541984.00,208455.4,0.000,4.00,0
1788270991.374,1,10.0.0.11,4,1,1.80,16,158.60,625458.80,195455.9,0.000,4.00,0
1788270991.376,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270991.376,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270991.376,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270993.382,1,10.0.0.12,5,1,1.80,16,161.40,626802.00,195875.6,0.000,4.00,0
1788270993.382,1,10.0.0.11,5,1,2.20,19,193.40,750044.40,197380.1,0.053,4.00,0
1788270993.383,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270993.383,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270993.383,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270995.384,1,10.0.0.12,5,1,1.80,16,165.00,625290.00,195403.1,0.062,3.00,0
1788270995.384,1,10.0.0.11,5,1,1.80,18,203.60,750024.00,208340.0,0.000,3.00,0
1788270995.386,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270995.386,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270995.386,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270997.380,1,10.0.0.12,3,1,1.20,15,153.00,624498.00,208166.0,0.000,1.50,0
1788270997.380,1,10.0.0.11,3,1,1.40,18,184.80,709108.00,196974.4,0.000,1.50,0
1788270997.383,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788270997.383,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788270997.383,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788270999.380,1,10.0.0.12,3,1,0.80,14,137.20,582495.20,208034.0,0.000,1.00,0
1788270999.380,1,10.0.0.11,3,1,1.00,16,181.00,667306.00,208533.1,0.000,1.00,0
1788270999.383,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788270999.383,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788270999.383,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271001.382,1,10.0.0.12,4,1,1.20,14,135.40,566623.60,202365.6,0.000,4.50,0
1788271001.382,1,10.0.0.11,3,1,1.40,16,179.80,626266.80,195708.4,0.062,4.50,0
1788271001.384,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271001.384,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271001.384,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271003.384,1,10.0.0.12,5,1,1.40,13,143.60,541957.60,208445.2,0.000,3.50,0
1788271003.384,1,10.0.0.11,3,1,1.80,16,178.60,626187.60,195683.6,0.062,3.50,0
1788271003.386,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271003.386,2,10.0.0.11,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271003.386,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271005.388,1,10.0.0.12,4,1,2.00,15,179.40,626240.40,208746.8,0.000,4.50,0
1788271005.388,1,10.0.0.11,5,1,2.00,16,180.20,667253.20,208516.6,0.000,4.50,0
1788271005.392,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.50,0
1788271005.392,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.50,0
1788271005.392,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.50,0
1788271007.389,1,10.0.0.12,3,1,2.00,17,189.60,668464.80,196607.3,0.000,3.50,0
1788271007.389,1,10.0.0.11,5,1,2.00,19,213.80,792350.80,208513.4,0.000,3.50,0
1788271007.391,2,10.0.0.12,3,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271007.391,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271007.391,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271009.391,1,10.0.0.12,5,1,2.00,20,219.40,806343.60,201585.9,0.000,3.00,0
1788271009.391,1,10.0.0.11,5,1,1.60,19,204.60,750783.60,197574.6,0.053,3.00,0
1788271009.393,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271009.393,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271009.393,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271011.395,1,10.0.0.12,5,1,2.20,20,251.00,835766.00,208941.5,0.000,5.00,0
1788271011.395,1,10.0.0.11,3,1,1.60,20,201.80,791558.80,197889.7,0.050,5.00,0
1788271011.397,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271011.397,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271011.397,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271013.393,1,10.0.0.12,5,1,1.80,20,253.00,835898.00,208974.5,0.000,2.00,0
1788271013.393,1,10.0.0.11,3,1,1.80,19,201.00,791506.00,208291.1,0.000,2.00,0
1788271013.396,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271013.396,2,10.0.0.11,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271013.396,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271015.395,1,10.0.0.12,5,1,1.40,18,199.80,728632.40,202397.9,0.000,3.50,0
1788271015.395,1,10.0.0.11,3,1,1.80,18,198.60,710018.80,197227.4,0.000,3.50,0
1788271015.398,2,10.0.0.12,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271015.398,2,10.0.0.11,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271015.398,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271017.399,1,10.0.0.12,3,1,0.80,15,176.60,626055.60,208685.2,0.000,2.00,0
1788271017.399,1,10.0.0.11,4,1,1.40,15,173.60,586068.00,195356.0,0.000,2.00,0
1788271017.402,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271017.402,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271017.402,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271019.398,1,10.0.0.12,3,1,1.20,14,165.60,543409.60,194074.9,0.071,3.00,0
1788271019.398,1,10.0.0.11,5,1,1.60,17,205.40,693834.00,204068.8,0.000,3.00,0
1788271019.399,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271019.399,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271019.399,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271021.400,1,10.0.0.12,4,1,1.00,12,141.80,500878.80,208699.5,0.000,7.50,0
1788271021.400,1,10.0.0.11,4,1,3.40,16,192.60,630031.60,196884.9,0.000,7.50,0
1788271021.404,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271021.404,2,10.0.0.11,4,1,3.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271021.404,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271023.406,1,10.0.0.12,5,1,1.60,14,161.80,543158.80,193985.3,0.071,5.00,0
1788271023.406,1,10.0.0.11,4,1,3.80,17,202.00,685223.20,201536.2,0.000,5.00,0
1788271023.410,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271023.410,2,10.0.0.11,4,1,3.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271023.410,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271025.405,1,10.0.0.12,5,1,1.60,14,174.20,544568.40,194488.7,0.000,3.00,0
1788271025.405,1,10.0.0.11,5,1,1.80,16,176.40,669331.20,209166.0,0.000,3.00,0
1788271025.407,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271025.407,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271025.407,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271027.405,1,10.0.0.12,5,1,1.60,16,182.60,627042.80,195950.9,0.000,3.00,0
1788271027.405,1,10.0.0.11,5,1,1.60,17,184.40,710819.20,209064.5,0.000,3.00,0
1788271027.407,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271027.407,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271027.407,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271029.409,1,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,3.50,0
1788271029.409,1,10.0.0.12,4,1,1.40,16,179.20,626227.20,195696.0,0.062,3.50,0
1788271029.409,1,10.0.0.11,4,1,1.20,16,158.00,637015.20,199067.2,0.000,3.50,0
1788271029.412,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271029.412,2,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,0.00,0
1788271029.412,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271029.412,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271031.412,1,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,1.50,0
1788271031.412,1,10.0.0.12,3,1,1.20,15,192.80,627124.80,209041.6,0.000,1.50,0
1788271031.412,1,10.0.0.11,3,1,1.00,16,159.40,665880.40,208087.6,0.000,1.50,0
1788271031.416,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.50,0
1788271031.416,2,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,0.50,0
1788271031.416,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.50,0
1788271031.416,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.50,0
1788271033.408,1,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,2.00,0
1788271033.408,1,10.0.0.12,3,1,1.00,13,152.20,542525.20,208663.5,0.000,2.00,0
1788271033.408,1,10.0.0.11,3,1,1.40,14,123.80,541242.00,193300.7,0.000,2.00,0
1788271033.412,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271033.412,2,10.0.0.100,1,1,0.40,1,0.20,34.00,170.0,1.000,0.00,0
1788271033.412,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271033.412,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271035.409,1,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,3.00,0
1788271035.409,1,10.0.0.12,3,1,0.80,12,129.60,500073.60,208364.0,0.000,3.00,0
1788271035.409,1,10.0.0.11,3,1,1.00,12,119.60,499413.60,208089.0,0.000,3.00,0
1788271035.412,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271035.412,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271035.412,2,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,0.00,0
1788271035.412,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271037.411,1,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,4.00,0
1788271037.411,1,10.0.0.12,5,1,1.20,12,152.60,501591.60,208996.5,0.000,4.00,0
1788271037.411,1,10.0.0.11,5,1,1.80,15,155.80,624682.80,208227.6,0.000,4.00,0
1788271037.414,2,10.0.0.12,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271037.414,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271037.414,2,10.0.0.100,0,0,0.00,1,0.20,34.00,170.0,1.000,0.00,0
1788271037.414,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271039.413,1,10.0.0.12,3,1,0.80,10,118.20,376441.20,188220.6,0.100,2.00,0
1788271039.413,1,10.0.0.11,4,1,1.60,16,153.20,655510.40,204847.0,0.000,2.00,0
1788271039.415,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271039.415,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271039.415,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271041.415,1,10.0.0.12,1,1,0.40,9,111.20,375979.20,208877.3,0.000,2.00,0
1788271041.415,1,10.0.0.11,3,1,1.60,16,142.60,623811.60,194941.1,0.062,2.00,0
1788271041.417,2,10.0.0.12,1,1,0.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271041.417,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271041.417,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271043.415,1,10.0.0.12,3,1,1.00,10,105.40,375596.40,187798.2,0.100,3.00,0
1788271043.415,1,10.0.0.11,4,1,1.60,17,157.60,706721.60,207859.3,0.000,3.00,0
1788271043.419,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271043.419,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271043.419,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271045.438,1,10.0.0.12,3,1,0.80,9,107.80,375754.80,208752.7,0.000,1.50,0
1788271045.438,1,10.0.0.11,4,1,1.20,16,145.60,664969.60,207803.0,0.000,1.50,0
1788271045.443,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271045.443,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271045.443,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271047.421,1,10.0.0.12,4,1,1.20,11,122.80,417704.80,189865.8,0.091,4.00,0
1788271047.421,1,10.0.0.11,4,1,1.40,16,137.60,639711.20,199909.8,0.000,4.00,0
1788271047.423,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271047.423,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271047.423,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271049.422,1,10.0.0.12,4,1,0.80,10,122.40,417678.40,208839.2,0.000,0.00,0
1788271049.422,1,10.0.0.11,3,1,0.80,13,122.40,540558.40,207907.1,0.000,0.00,0
1788271049.425,2,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271049.425,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271049.425,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271051.423,2,10.0.0.12,2,1,0.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271051.423,2,10.0.0.11,2,1,0.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271051.423,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271051.424,1,10.0.0.12,2,1,0.40,9,106.20,375649.20,208694.0,0.000,0.00,0
1788271051.424,1,10.0.0.11,2,1,0.40,10,96.40,415962.40,207981.2,0.000,0.00,0
1788271053.433,1,10.0.0.12,2,1,0.40,8,95.20,315314.40,197071.5,0.000,3.50,0
1788271053.433,1,10.0.0.11,3,1,1.00,11,97.00,416593.20,189360.5,0.000,3.50,0
1788271053.438,2,10.0.0.12,2,1,0.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271053.438,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271053.438,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271055.445,1,10.0.0.12,4,1,1.20,10,123.20,417731.20,208865.6,0.000,4.00,0
1788271055.445,1,10.0.0.11,4,1,1.80,13,155.00,542710.00,208734.6,0.000,4.00,0
1788271055.450,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271055.450,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271055.450,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271057.438,1,10.0.0.12,5,1,1.60,8,73.80,292182.00,182613.8,0.000,2.50,0
1788271057.438,1,10.0.0.11,5,1,2.00,12,132.20,467695.60,194873.2,0.000,2.50,0
1788271057.446,2,10.0.0.12,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271057.446,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271057.446,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271059.441,1,10.0.0.12,3,1,0.80,9,104.00,375504.00,208613.3,0.000,1.00,0
1788271059.441,1,10.0.0.11,3,1,1.20,13,148.60,542287.60,208572.2,0.000,1.00,0
1788271059.451,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271059.451,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271059.451,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271061.438,1,10.0.0.12,3,1,0.80,11,118.00,417388.00,189721.8,0.091,2.50,0
1788271061.438,1,10.0.0.11,4,1,1.20,16,177.40,658555.60,205798.6,0.000,2.50,0
1788271061.440,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.50,0
1788271061.440,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.50,0
1788271061.440,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.50,0
1788271063.440,1,10.0.0.12,3,1,0.80,12,140.20,500773.20,208655.5,0.000,2.00,0
1788271063.440,1,10.0.0.11,3,1,1.20,15,165.00,585500.40,195166.8,0.000,2.00,0
1788271063.443,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788271063.443,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788271063.443,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271065.437,1,10.0.0.12,3,1,1.00,9,105.80,375622.80,208679.3,0.000,2.50,0
1788271065.437,1,10.0.0.11,4,1,1.40,13,134.00,541324.00,208201.5,0.000,2.50,0
1788271065.441,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271065.441,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788271065.441,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788271067.440,1,10.0.0.12,3,1,0.60,9,104.40,375530.40,208628.0,0.000,1.00,0
1788271067.440,1,10.0.0.11,3,1,1.00,12,122.20,499585.20,208160.5,0.000,1.00,0
1788271067.445,2,10.0.0.12,3,1,0.60,0,0.00,0.00,0.0,0.000,0.00,0
1788271067.445,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788271067.445,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
