timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s
1788190426.009,1,10.0.0.11,3,1,1.20,13,12.00,1254.60,482.5,0.000,0.00
1788190428.010,1,10.0.0.12,5,1,2.40,19,16.40,1750.40,460.6,0.000,3.00
1788190428.010,1,10.0.0.13,0,0,0.00,1,2245.40,480515.60,2402578.0,0.000,3.00
1788190428.010,1,10.0.0.11,5,1,1.80,13,11.20,1064.60,409.5,0.000,3.00
1788190428.011,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190428.011,2,10.0.0.12,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190428.011,2,10.0.0.13,0,0,0.00,1,2245.40,480515.60,2402578.0,0.000,0.00
1788190428.011,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190430.012,1,10.0.0.12,5,1,2.20,26,22.00,2305.00,443.3,0.000,5.00
1788190430.012,1,10.0.0.13,0,0,0.00,1,2263.80,484453.20,2422266.0,0.000,5.00
1788190430.012,1,10.0.0.11,5,1,1.80,14,12.20,1192.40,425.9,0.000,5.00
1788190430.013,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190430.013,2,10.0.0.12,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788190430.013,2,10.0.0.13,0,0,0.00,1,2263.80,484453.20,2422266.0,0.000,0.00
1788190430.013,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190432.012,1,10.0.0.12,5,1,2.60,25,21.00,2063.80,412.8,0.000,4.50
1788190432.012,1,10.0.0.13,0,0,0.00,1,2285.80,489161.20,2445806.0,0.000,4.50
1788190432.012,1,10.0.0.11,4,1,1.80,17,15.80,1639.60,482.2,0.000,4.50
1788190432.013,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190432.013,2,10.0.0.12,5,1,2.60,0,0.00,0.00,0.0,0.000,0.00
1788190432.013,2,10.0.0.13,0,0,0.00,1,2286.00,489204.00,2446020.0,0.000,0.00
1788190432.013,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190434.012,1,10.0.0.12,5,1,1.80,24,20.80,2013.00,419.4,0.000,3.50
1788190434.012,1,10.0.0.13,0,0,0.00,1,2304.00,493056.00,2465280.0,0.000,3.50
1788190434.012,1,10.0.0.11,3,1,1.80,20,18.40,1877.40,469.4,0.000,3.50
1788190434.013,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190434.013,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190434.013,2,10.0.0.13,0,0,0.00,1,2304.20,493098.80,2465494.0,0.000,0.00
1788190434.013,2,10.0.0.11,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190436.013,1,10.0.0.12,4,1,2.20,23,21.60,2069.40,449.9,0.000,3.50
1788190436.013,1,10.0.0.13,0,0,0.00,1,2324.60,497464.40,2487322.0,0.000,3.50
1788190436.013,1,10.0.0.11,3,1,1.00,18,16.20,1726.60,479.6,0.000,3.50
1788190436.014,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190436.014,2,10.0.0.12,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788190436.014,2,10.0.0.13,0,0,0.00,1,2324.80,497507.20,2487536.0,0.000,0.00
1788190436.014,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190438.014,1,10.0.0.12,4,1,2.40,24,22.60,2084.20,434.2,0.000,3.00
1788190438.014,1,10.0.0.13,0,0,0.00,1,2344.80,501787.20,2508936.0,0.000,3.00
1788190438.014,1,10.0.0.11,4,1,0.80,15,13.60,1460.20,486.7,0.067,3.00
1788190438.015,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190438.015,2,10.0.0.12,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190438.015,2,10.0.0.13,0,0,0.00,1,2344.80,501787.20,2508936.0,0.000,0.00
1788190438.015,2,10.0.0.11,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788190440.015,1,10.0.0.12,3,1,1.20,19,17.60,1652.80,434.9,0.000,2.00
1788190440.015,1,10.0.0.13,0,0,0.00,1,2364.60,506024.40,2530122.0,0.000,2.00
1788190440.015,1,10.0.0.11,4,1,1.20,14,13.20,1425.80,509.2,0.000,2.00
1788190440.016,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190440.016,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190440.016,2,10.0.0.13,0,0,0.00,1,2364.60,506024.40,2530122.0,0.000,0.00
1788190440.016,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190442.019,1,10.0.0.12,5,1,2.40,22,20.00,1969.20,447.5,0.000,4.50
1788190442.019,1,10.0.0.13,0,0,0.00,1,2384.40,510261.60,2551308.0,0.000,4.50
1788190442.019,1,10.0.0.11,5,1,1.20,11,9.80,1026.20,466.5,0.000,4.50
1788190442.021,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190442.021,2,10.0.0.12,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190442.021,2,10.0.0.13,0,0,0.00,1,2384.40,510261.60,2551308.0,0.000,0.00
1788190442.021,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190444.018,1,10.0.0.12,4,1,1.80,19,17.00,1700.20,447.4,0.000,3.50
1788190444.018,1,10.0.0.13,0,0,0.00,1,2404.20,514498.80,2572494.0,0.000,3.50
1788190444.018,1,10.0.0.11,5,1,1.60,14,11.60,1293.80,462.1,0.000,3.50
1788190444.018,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190444.018,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190444.018,2,10.0.0.13,0,0,0.00,1,2404.20,514498.80,2572494.0,0.000,0.00
1788190444.018,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190446.019,1,10.0.0.12,4,1,1.60,17,14.60,1511.00,444.4,0.000,4.00
1788190446.019,1,10.0.0.13,0,0,0.00,1,2421.00,518094.00,2590470.0,0.000,4.00
1788190446.019,1,10.0.0.11,4,1,1.40,14,12.00,1274.80,455.3,0.000,4.00
1788190446.019,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190446.019,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190446.019,2,10.0.0.13,0,0,0.00,1,2421.00,518094.00,2590470.0,0.000,0.00
1788190446.019,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190448.019,1,10.0.0.12,4,1,1.00,14,12.40,1306.20,466.5,0.000,2.50
1788190448.019,1,10.0.0.13,0,0,0.00,1,2442.20,522630.80,2613154.0,0.000,2.50
1788190448.019,1,10.0.0.11,4,1,2.00,16,13.00,1413.20,441.6,0.000,2.50
1788190448.020,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190448.020,2,10.0.0.12,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190448.020,2,10.0.0.13,0,0,0.00,1,2442.40,522673.60,2613368.0,0.000,0.00
1788190448.020,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190450.019,1,10.0.0.12,3,1,0.80,14,12.40,1286.80,459.6,0.000,2.00
1788190450.019,1,10.0.0.13,0,0,0.00,1,2463.20,527124.80,2635624.0,0.000,2.00
1788190450.019,1,10.0.0.11,4,1,1.20,15,12.20,1295.80,431.9,0.000,2.00
1788190450.020,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190450.020,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788190450.020,2,10.0.0.13,0,0,0.00,1,2463.20,527124.80,2635624.0,0.000,0.00
1788190450.020,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190452.021,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,4.00
1788190452.021,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,4.00
1788190452.021,2,10.0.0.13,0,0,0.00,1,2480.80,530891.20,2654456.0,0.000,4.00
1788190452.021,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,4.00
1788190452.022,1,10.0.0.12,3,1,1.00,13,12.40,1233.00,474.2,0.000,0.00
1788190452.022,1,10.0.0.13,0,0,0.00,1,2480.80,530891.20,2654456.0,0.000,0.00
1788190452.022,1,10.0.0.11,4,1,1.80,18,14.40,1537.60,427.1,0.000,0.00
1788190454.021,1,10.0.0.12,3,1,1.20,10,10.40,1004.20,502.1,0.000,2.00
1788190454.021,1,10.0.0.13,0,0,0.00,1,2501.40,535299.60,2676498.0,0.000,2.00
1788190454.021,1,10.0.0.11,4,1,2.00,16,12.80,1362.00,425.6,0.000,2.00
1788190454.022,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190454.022,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190454.022,2,10.0.0.13,0,0,0.00,1,2501.40,535299.60,2676498.0,0.000,0.00
1788190454.022,2,10.0.0.11,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190456.023,1,10.0.0.12,5,1,1.80,13,12.20,1181.20,454.3,0.077,6.00
1788190456.023,1,10.0.0.13,0,0,0.00,1,2522.40,539793.60,2698968.0,0.000,6.00
1788190456.023,1,10.0.0.11,5,1,2.40,20,16.80,1697.80,424.4,0.000,6.00
1788190456.023,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190456.023,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190456.023,2,10.0.0.13,0,0,0.00,1,2522.40,539793.60,2698968.0,0.000,0.00
1788190456.023,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190458.024,1,10.0.0.12,4,1,2.20,16,15.00,1543.60,482.4,0.000,4.00
1788190458.024,1,10.0.0.13,0,0,0.00,1,2538.80,543303.20,2716516.0,0.000,4.00
1788190458.024,1,10.0.0.11,5,1,2.40,21,18.00,1813.80,431.9,0.000,4.00
1788190458.024,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190458.024,2,10.0.0.12,4,1,2.20,0,0.00,0.00,0.0,0.000,0.00
1788190458.024,2,10.0.0.13,0,0,0.00,1,2538.80,543303.20,2716516.0,0.000,0.00
1788190458.024,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190460.025,1,10.0.0.12,4,1,2.40,17,16.60,1689.00,496.8,0.000,5.00
1788190460.025,1,10.0.0.13,0,0,0.00,1,2558.00,547412.00,2737060.0,0.000,5.00
1788190460.025,1,10.0.0.11,5,1,3.00,26,23.00,2343.40,450.7,0.000,5.00
1788190460.026,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190460.026,2,10.0.0.12,4,1,2.40,0,0.00,0.00,0.0,0.000,0.00
1788190460.026,2,10.0.0.13,0,0,0.00,1,2558.00,547412.00,2737060.0,0.000,0.00
1788190460.026,2,10.0.0.11,5,1,3.00,0,0.00,0.00,0.0,0.000,0.00
1788190462.027,1,10.0.0.12,5,1,2.00,18,16.80,1728.40,480.1,0.000,5.00
1788190462.027,1,10.0.0.13,0,0,0.00,1,2578.60,551820.40,2759102.0,0.000,5.00
1788190462.027,1,10.0.0.11,5,1,2.80,27,25.40,2576.00,477.0,0.000,5.00
1788190462.027,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190462.027,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190462.027,2,10.0.0.13,0,0,0.00,1,2578.60,551820.40,2759102.0,0.000,0.00
1788190462.027,2,10.0.0.11,5,1,2.80,0,0.00,0.00,0.0,0.000,0.00
1788190464.043,1,10.0.0.12,5,1,2.00,21,19.40,2046.20,487.2,0.000,4.50
1788190464.043,1,10.0.0.13,0,0,0.00,1,2601.20,556656.80,2783284.0,0.000,4.50
1788190464.043,1,10.0.0.11,5,1,3.00,28,25.40,2519.00,449.8,0.036,4.50
1788190464.044,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190464.044,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190464.044,2,10.0.0.13,0,0,0.00,1,2601.20,556656.80,2783284.0,0.000,0.00
1788190464.044,2,10.0.0.11,5,1,3.00,0,0.00,0.00,0.0,0.000,0.00
1788190466.029,1,10.0.0.12,4,1,1.80,21,18.20,1987.40,473.2,0.000,2.50
1788190466.029,1,10.0.0.13,0,0,0.00,1,2617.80,560209.20,2801046.0,0.000,2.50
1788190466.029,1,10.0.0.11,3,1,2.00,24,23.40,2424.40,505.1,0.000,2.50
1788190466.030,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190466.030,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190466.030,2,10.0.0.13,0,0,0.00,1,2617.80,560209.20,2801046.0,0.000,0.00
1788190466.030,2,10.0.0.11,3,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190468.030,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,3.00
1788190468.030,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,3.00
1788190468.030,2,10.0.0.13,0,0,0.00,1,2640.60,565088.40,2825442.0,0.000,3.00
1788190468.030,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,3.00
1788190468.030,1,10.0.0.12,4,1,1.80,18,16.00,1684.80,468.0,0.000,0.00
1788190468.030,1,10.0.0.13,0,0,0.00,1,2640.60,565088.40,2825442.0,0.000,0.00
1788190468.030,1,10.0.0.11,3,1,1.20,22,21.40,2186.40,496.9,0.000,0.00
1788190470.029,1,10.0.0.12,5,1,2.00,19,15.80,1636.00,430.5,0.053,3.00
1788190470.029,1,10.0.0.13,0,0,0.00,1,2660.20,569282.80,2846414.0,0.000,3.00
1788190470.029,1,10.0.0.11,2,1,1.00,17,15.80,1640.40,482.5,0.000,3.00
1788190470.030,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190470.030,2,10.0.0.12,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190470.030,2,10.0.0.13,0,0,0.00,1,2660.20,569282.80,2846414.0,0.000,0.00
1788190470.030,2,10.0.0.11,2,1,1.00,0,0.00,0.00,0.0,0.000,0.00
1788190472.031,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,3.50
1788190472.031,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,3.50
1788190472.031,2,10.0.0.13,0,0,0.00,1,2678.60,573220.40,2866102.0,0.000,3.50
1788190472.031,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,3.50
1788190472.031,1,10.0.0.12,4,1,2.00,20,16.60,1766.20,441.6,0.000,0.00
1788190472.031,1,10.0.0.13,0,0,0.00,1,2678.60,573220.40,2866102.0,0.000,0.00
1788190472.031,1,10.0.0.11,3,1,0.80,13,11.40,1195.00,459.6,0.000,0.00
1788190474.032,1,10.0.0.12,4,1,2.00,18,15.00,1526.00,423.9,0.000,4.00
1788190474.032,1,10.0.0.13,0,0,0.00,1,2699.00,577586.00,2887930.0,0.000,4.00
1788190474.032,1,10.0.0.11,5,1,1.80,15,12.80,1395.40,465.1,0.000,4.00
1788190474.033,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190474.033,2,10.0.0.12,4,1,2.00,0,0.00,0.00,0.0,0.000,0.00
1788190474.033,2,10.0.0.13,0,0,0.00,1,2699.00,577586.00,2887930.0,0.000,0.00
1788190474.033,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00
1788190476.032,1,10.0.0.12,4,1,1.40,17,14.20,1456.40,428.4,0.000,3.00
1788190476.032,1,10.0.0.13,0,0,0.00,1,2715.00,581010.00,2905050.0,0.000,3.00
1788190476.032,1,10.0.0.11,5,1,1.60,13,11.00,1092.00,420.0,0.000,3.00
1788190476.034,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190476.034,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190476.034,2,10.0.0.13,0,0,0.00,1,2715.00,581010.00,2905050.0,0.000,0.00
1788190476.034,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00
1788190478.034,1,10.0.0.12,4,1,1.40,16,12.80,1341.40,419.2,0.000,2.00
1788190478.034,1,10.0.0.13,0,0,0.00,1,2737.40,585803.60,2929018.0,0.000,2.00
1788190478.034,1,10.0.0.11,4,1,0.80,11,9.40,939.60,427.1,0.000,2.00
1788190478.035,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190478.035,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190478.035,2,10.0.0.13,0,0,0.00,1,2737.40,585803.60,2929018.0,0.000,0.00
1788190478.035,2,10.0.0.11,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788190480.036,1,10.0.0.12,4,1,1.40,16,13.20,1389.40,434.2,0.000,1.00
1788190480.036,1,10.0.0.13,0,0,0.00,1,2757.40,590083.60,2950418.0,0.000,1.00
1788190480.036,1,10.0.0.11,1,1,0.20,9,7.80,786.00,436.7,0.000,1.00
1788190480.036,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190480.036,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190480.036,2,10.0.0.13,0,0,0.00,1,2757.40,590083.60,2950418.0,0.000,0.00
1788190480.036,2,10.0.0.11,1,1,0.20,0,0.00,0.00,0.0,0.000,0.00
1788190482.036,1,10.0.0.12,4,1,1.20,12,10.60,1100.00,458.3,0.000,1.00
1788190482.036,1,10.0.0.13,0,0,0.00,1,2776.80,594235.20,2971176.0,0.000,1.00
1788190482.036,1,10.0.0.11,0,0,0.00,7,6.20,625.40,446.7,0.000,1.00
1788190482.036,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190482.036,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190482.036,2,10.0.0.13,0,0,0.00,1,2776.80,594235.20,2971176.0,0.000,0.00
1788190484.040,1,10.0.0.12,4,1,1.20,12,11.60,1257.20,523.8,0.000,1.50
1788190484.040,1,10.0.0.13,0,0,0.00,1,2795.00,598130.00,2990650.0,0.000,1.50
1788190484.040,1,10.0.0.11,0,0,0.00,4,3.60,375.40,469.2,0.000,1.50
1788190484.041,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190484.041,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00
1788190484.041,2,10.0.0.13,0,0,0.00,1,2795.00,598130.00,2990650.0,0.000,0.00
1788190486.041,1,10.0.0.12,3,1,0.80,12,11.60,1247.40,519.8,0.000,0.50
1788190486.041,1,10.0.0.13,0,0,0.00,1,2814.20,602238.80,3011194.0,0.000,0.50
1788190486.042,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190486.042,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788190486.042,2,10.0.0.13,0,0,0.00,1,2814.40,602281.60,3011408.0,0.000,0.00
1788190488.040,1,10.0.0.12,3,1,0.60,9,8.40,918.20,510.1,0.000,0.50
1788190488.040,1,10.0.0.13,0,0,0.00,1,2836.40,606989.60,3034948.0,0.000,0.50
1788190488.040,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190488.040,2,10.0.0.12,3,1,0.60,0,0.00,0.00,0.0,0.000,0.00
1788190488.040,2,10.0.0.13,0,0,0.00,1,2836.40,606989.60,3034948.0,0.000,0.00
1788190490.041,1,10.0.0.12,4,1,1.40,14,12.80,1305.20,466.1,0.000,3.00
1788190490.041,1,10.0.0.13,0,0,0.00,1,2855.40,611055.60,3055278.0,0.000,3.00
1788190490.042,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190490.042,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190490.042,2,10.0.0.13,0,0,0.00,1,2855.40,611055.60,3055278.0,0.000,0.00
1788190492.042,1,10.0.0.12,4,1,1.40,11,10.40,1051.80,478.1,0.000,0.00
1788190492.042,1,10.0.0.13,0,0,0.00,1,2875.20,615292.80,3076464.0,0.000,0.00
1788190492.042,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190492.042,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00
1788190492.042,2,10.0.0.13,0,0,0.00,1,2875.40,615335.60,3076678.0,0.000,0.00
1788190494.043,1,10.0.0.12,2,1,0.80,8,7.00,667.20,417.0,0.000,0.00
1788190494.043,1,10.0.0.13,0,0,0.00,1,2895.20,619572.80,3097864.0,0.000,0.00
1788190494.044,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190494.044,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00
1788190494.044,2,10.0.0.13,0,0,0.00,1,2895.20,619572.80,3097864.0,0.000,0.00
1788190496.045,1,10.0.0.12,0,0,0.00,7,6.20,598.80,427.7,0.000,0.00
1788190496.045,1,10.0.0.13,0,0,0.00,1,2914.80,623767.20,3118836.0,0.000,0.00
1788190496.046,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190496.046,2,10.0.0.13,0,0,0.00,1,2915.00,623810.00,3119050.0,0.000,0.00
1788190498.047,1,10.0.0.12,0,0,0.00,7,6.20,598.80,427.7,0.000,0.00
1788190498.047,1,10.0.0.13,0,0,0.00,1,2934.60,628004.40,3140022.0,0.000,0.00
1788190498.048,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190498.048,2,10.0.0.13,0,0,0.00,1,2934.60,628004.40,3140022.0,0.000,0.00
1788190500.050,1,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190500.051,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190500.051,2,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190502.051,1,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190502.052,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190502.052,2,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190504.053,1,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190504.054,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190504.054,2,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190506.055,1,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190506.056,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190506.056,2,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190508.057,1,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190508.059,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190508.059,2,10.0.0.13,0,0,0.00,1,2948.40,630957.60,3154788.0,0.000,0.00
1788190510.062,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190512.063,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
1788190514.065,2,10.0.0.200,0,0,0.00,2,0.00,0.00,0.0,1.000,0.00
