timestamp,dpid,src_ip,distinct_dports,distinct_dst_ips,new_flows_per_s,active_flows,pkts_per_s,bytes_per_s,avg_bytes_per_flow,single_pkt_flow_ratio,packet_in_per_s,redirected
1788273384.328,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273386.329,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273388.330,1,10.0.0.13,1,1,0.40,1,1.80,2721.60,13608.0,0.000,8.50,0
1788273388.330,1,10.0.0.11,3,1,0.60,3,23.40,83464.40,139107.3,0.333,8.50,0
1788273388.330,1,10.0.0.12,2,1,0.40,2,30.60,83939.60,209849.0,0.000,8.50,0
1788273388.331,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273388.331,2,10.0.0.13,1,1,0.40,1,1.80,2721.60,13608.0,0.000,0.00,0
1788273388.331,2,10.0.0.11,3,1,0.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273388.331,2,10.0.0.12,2,1,0.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273390.341,1,10.0.0.13,1,1,0.40,1,3.80,5745.60,28728.0,0.000,1.00,0
1788273390.341,1,10.0.0.11,3,1,0.80,4,30.20,124873.20,156091.5,0.250,1.00,0
1788273390.341,1,10.0.0.12,2,1,0.60,3,38.00,125388.00,208980.0,0.000,1.00,0
1788273390.344,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273390.344,2,10.0.0.13,1,1,0.40,1,3.80,5745.60,28728.0,0.000,0.00,0
1788273390.344,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273390.344,2,10.0.0.12,2,1,0.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273392.337,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,3.50,0
1788273392.337,2,10.0.0.13,0,0,0.00,1,6.00,9072.00,45360.0,0.000,3.50,0
1788273392.337,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,3.50,0
1788273392.337,2,10.0.0.12,5,1,1.00,0,0.00,0.00,0.0,0.000,3.50,0
1788273392.338,1,10.0.0.13,0,0,0.00,1,6.00,9072.00,45360.0,0.000,0.00,0
1788273392.338,1,10.0.0.11,4,1,1.40,8,82.80,333144.80,208215.5,0.000,0.00,0
1788273392.338,1,10.0.0.12,5,1,1.00,6,77.60,250881.60,209068.0,0.000,0.00,0
1788273394.342,1,10.0.0.13,0,0,0.00,1,8.00,12096.00,60480.0,0.000,2.50,0
1788273394.342,1,10.0.0.11,3,1,1.60,11,105.80,416582.80,189355.8,0.091,2.50,0
1788273394.342,1,10.0.0.12,3,1,1.00,8,88.20,308191.60,192619.8,0.000,2.50,0
1788273394.345,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273394.345,2,10.0.0.13,0,0,0.00,1,8.00,12096.00,60480.0,0.000,0.00,0
1788273394.345,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273394.345,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273396.339,1,10.0.0.13,0,0,0.00,1,10.00,15120.00,75600.0,0.000,1.00,0
1788273396.339,1,10.0.0.11,4,1,1.00,12,128.40,499994.40,208331.0,0.000,1.00,0
1788273396.339,1,10.0.0.12,2,1,0.80,9,107.60,375741.60,208745.3,0.000,1.00,0
1788273396.339,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273396.339,2,10.0.0.13,0,0,0.00,1,10.00,15120.00,75600.0,0.000,0.00,0
1788273396.339,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273396.339,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273398.341,1,10.0.0.13,0,0,0.00,1,12.20,18446.40,92232.0,0.000,3.00,0
1788273398.341,1,10.0.0.11,3,1,1.40,14,137.00,542113.20,193611.9,0.000,3.00,0
1788273398.341,1,10.0.0.12,3,1,1.00,10,102.80,392523.20,196261.6,0.000,3.00,0
1788273398.342,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273398.342,2,10.0.0.13,0,0,0.00,1,12.20,18446.40,92232.0,0.000,0.00,0
1788273398.342,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273398.342,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273400.344,1,10.0.0.13,0,0,0.00,1,14.60,22075.20,110376.0,0.000,2.00,0
1788273400.344,1,10.0.0.11,2,1,1.20,15,160.40,624986.40,208328.8,0.000,2.00,0
1788273400.344,1,10.0.0.12,4,1,0.80,10,114.80,417176.80,208588.4,0.000,2.00,0
1788273400.347,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273400.347,2,10.0.0.13,0,0,0.00,1,14.60,22075.20,110376.0,0.000,0.00,0
1788273400.347,2,10.0.0.11,2,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273400.347,2,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273402.342,1,10.0.0.13,0,0,0.00,1,16.80,25401.60,127008.0,0.000,3.00,0
1788273402.342,1,10.0.0.11,3,1,1.40,14,135.60,541429.60,193367.7,0.071,3.00,0
1788273402.342,1,10.0.0.12,4,1,1.40,11,119.20,458427.20,208376.0,0.000,3.00,0
1788273402.343,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273402.343,2,10.0.0.13,0,0,0.00,1,16.80,25401.60,127008.0,0.000,0.00,0
1788273402.343,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273402.343,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273404.345,1,10.0.0.13,0,0,0.00,1,19.20,29030.40,145152.0,0.000,2.00,0
1788273404.345,1,10.0.0.11,3,1,1.00,13,143.00,541918.00,208430.0,0.000,2.00,0
1788273404.345,1,10.0.0.12,4,1,1.20,11,116.80,458268.80,208304.0,0.000,2.00,0
1788273404.346,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273404.346,2,10.0.0.13,0,0,0.00,1,19.20,29030.40,145152.0,0.000,0.00,0
1788273404.346,2,10.0.0.11,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273404.346,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273406.345,1,10.0.0.13,0,0,0.00,1,21.00,31752.00,158760.0,0.000,3.50,0
1788273406.345,1,10.0.0.11,3,1,1.60,15,148.80,598621.60,199540.5,0.000,3.50,0
1788273406.345,1,10.0.0.12,4,1,1.40,12,118.20,458361.20,190983.8,0.083,3.50,0
1788273406.346,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273406.346,2,10.0.0.13,0,0,0.00,1,21.00,31752.00,158760.0,0.000,0.00,0
1788273406.346,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273406.346,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273408.345,1,10.0.0.13,0,0,0.00,1,23.60,35683.20,178416.0,0.000,1.00,0
1788273408.345,1,10.0.0.11,4,1,1.00,12,119.40,499400.40,208083.5,0.000,1.00,0
1788273408.345,1,10.0.0.12,2,1,0.80,11,124.20,458757.20,208526.0,0.000,1.00,0
1788273408.345,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273408.345,2,10.0.0.13,0,0,0.00,1,23.60,35683.20,178416.0,0.000,0.00,0
1788273408.345,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273408.345,2,10.0.0.12,2,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273410.349,1,10.0.0.13,0,0,0.00,1,25.80,39009.60,195048.0,0.000,3.00,0
1788273410.349,1,10.0.0.11,4,1,1.00,12,116.00,499176.00,207990.0,0.000,3.00,0
1788273410.349,1,10.0.0.12,3,1,1.00,11,108.60,457727.60,208058.0,0.000,3.00,0
1788273410.350,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273410.350,2,10.0.0.13,0,0,0.00,1,25.80,39009.60,195048.0,0.000,0.00,0
1788273410.350,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273410.350,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273412.351,1,10.0.0.13,0,0,0.00,1,27.80,42033.60,210168.0,0.000,0.50,0
1788273412.351,1,10.0.0.11,3,1,0.80,11,108.60,457727.60,208058.0,0.000,0.50,0
1788273412.351,1,10.0.0.12,2,1,0.60,8,76.80,332748.80,207968.0,0.000,0.50,0
1788273412.352,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273412.352,2,10.0.0.13,0,0,0.00,1,27.80,42033.60,210168.0,0.000,0.00,0
1788273412.352,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273412.352,2,10.0.0.12,2,1,0.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273414.350,1,10.0.0.13,0,0,0.00,1,29.80,45057.60,225288.0,0.000,3.50,0
1788273414.350,1,10.0.0.11,4,1,1.00,12,88.40,456985.60,190410.7,0.000,3.50,0
1788273414.350,1,10.0.0.12,4,1,0.80,9,92.00,374712.00,208173.3,0.000,3.50,0
1788273414.351,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273414.351,2,10.0.0.13,0,0,0.00,1,29.80,45057.60,225288.0,0.000,0.00,0
1788273414.351,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273414.351,2,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273416.353,1,10.0.0.13,0,0,0.00,1,32.20,48686.40,243432.0,0.000,3.00,0
1788273416.353,1,10.0.0.11,4,1,1.80,12,90.40,456526.40,190219.3,0.083,3.00,0
1788273416.353,1,10.0.0.12,3,1,1.00,9,86.80,341529.60,189738.7,0.000,3.00,0
1788273416.354,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273416.354,2,10.0.0.13,0,0,0.00,1,32.20,48686.40,243432.0,0.000,0.00,0
1788273416.354,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273416.354,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273418.361,1,10.0.0.13,0,0,0.00,1,34.40,52012.80,260064.0,0.000,3.50,0
1788273418.361,1,10.0.0.11,4,1,1.40,11,89.60,456473.60,207488.0,0.000,3.50,0
1788273418.361,1,10.0.0.12,3,1,1.80,13,114.40,499661.60,192177.5,0.000,3.50,0
1788273418.363,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273418.363,2,10.0.0.13,0,0,0.00,1,34.40,52012.80,260064.0,0.000,0.00,0
1788273418.363,2,10.0.0.11,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273418.363,2,10.0.0.12,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273420.357,1,10.0.0.13,0,0,0.00,1,36.60,55339.20,276696.0,0.000,2.00,0
1788273420.357,1,10.0.0.11,5,1,1.20,12,91.40,456592.40,190246.8,0.083,2.00,0
1788273420.357,1,10.0.0.12,4,1,1.60,12,114.60,499083.60,207951.5,0.000,2.00,0
1788273420.358,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273420.358,2,10.0.0.13,0,0,0.00,1,36.60,55339.20,276696.0,0.000,0.00,0
1788273420.358,2,10.0.0.11,5,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273420.358,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273422.358,1,10.0.0.13,0,0,0.00,1,38.80,58665.60,293328.0,0.000,3.00,0
1788273422.358,1,10.0.0.11,5,1,1.40,14,108.80,542858.40,193878.0,0.000,3.00,0
1788273422.358,1,10.0.0.12,3,1,1.20,15,131.00,582086.00,194028.7,0.067,3.00,0
1788273422.359,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273422.359,2,10.0.0.13,0,0,0.00,1,38.80,58665.60,293328.0,0.000,0.00,0
1788273422.359,2,10.0.0.11,5,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273422.359,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273424.360,1,10.0.0.13,0,0,0.00,1,40.60,61387.20,306936.0,0.000,4.00,0
1788273424.360,1,10.0.0.11,5,1,2.00,16,140.40,624547.20,195171.0,0.000,4.00,0
1788273424.360,1,10.0.0.12,3,1,1.40,16,163.80,666170.80,208178.4,0.000,4.00,0
1788273424.361,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273424.361,2,10.0.0.13,0,0,0.00,1,40.60,61387.20,306936.0,0.000,0.00,0
1788273424.361,2,10.0.0.11,5,1,2.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273424.361,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273426.361,1,10.0.0.13,0,0,0.00,1,43.20,65318.40,326592.0,0.000,5.00,0
1788273426.361,1,10.0.0.11,5,1,2.40,19,188.00,749977.60,197362.5,0.053,5.00,0
1788273426.361,1,10.0.0.12,4,1,1.60,18,169.20,723137.60,200871.6,0.000,5.00,0
1788273426.362,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273426.362,2,10.0.0.13,0,0,0.00,1,43.20,65318.40,326592.0,0.000,0.00,0
1788273426.362,2,10.0.0.11,5,1,2.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273426.362,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273428.362,1,10.0.0.13,0,0,0.00,1,45.20,68342.40,341712.0,0.000,2.00,0
1788273428.362,1,10.0.0.11,5,1,2.20,20,211.80,833468.40,208367.1,0.000,2.00,0
1788273428.362,1,10.0.0.12,4,1,1.40,14,139.00,582614.00,208076.4,0.000,2.00,0
1788273428.364,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273428.364,2,10.0.0.13,0,0,0.00,1,45.20,68342.40,341712.0,0.000,0.00,0
1788273428.364,2,10.0.0.11,5,1,2.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273428.364,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273430.368,1,10.0.0.13,0,0,0.00,1,47.40,71668.80,358344.0,0.000,2.50,0
1788273430.368,1,10.0.0.11,3,1,1.60,20,215.80,801472.40,200368.1,0.000,2.50,0
1788273430.368,1,10.0.0.12,4,1,1.40,15,138.00,582548.00,194182.7,0.067,2.50,0
1788273430.374,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273430.374,2,10.0.0.13,0,0,0.00,1,47.40,71668.80,358344.0,0.000,0.00,0
1788273430.374,2,10.0.0.11,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273430.374,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273432.366,1,10.0.0.13,0,0,0.00,1,49.60,74995.20,374976.0,0.000,2.50,0
1788273432.366,1,10.0.0.11,4,1,1.20,20,213.60,792627.20,198156.8,0.050,2.50,0
1788273432.366,1,10.0.0.12,4,1,0.80,14,159.40,583960.40,208557.3,0.000,2.50,0
1788273432.367,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273432.367,2,10.0.0.13,0,0,0.00,1,49.60,74995.20,374976.0,0.000,0.00,0
1788273432.367,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273432.367,2,10.0.0.12,4,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273434.369,1,10.0.0.13,0,0,0.00,1,51.80,78321.60,391608.0,0.000,2.00,0
1788273434.369,1,10.0.0.11,4,1,1.00,15,165.60,625619.20,208539.7,0.000,2.00,0
1788273434.369,1,10.0.0.12,4,1,1.20,14,138.40,582574.40,208062.3,0.000,2.00,0
1788273434.371,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273434.371,2,10.0.0.13,0,0,0.00,1,51.80,78321.60,391608.0,0.000,0.00,0
1788273434.371,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273434.371,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273436.372,1,10.0.0.13,0,0,0.00,1,53.60,81043.20,405216.0,0.000,3.00,0
1788273436.372,1,10.0.0.11,4,1,1.20,15,147.40,583168.40,194389.5,0.067,3.00,0
1788273436.372,1,10.0.0.12,3,1,1.00,13,121.20,511984.00,196916.9,0.000,3.00,0
1788273436.373,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273436.373,2,10.0.0.13,0,0,0.00,1,53.60,81043.20,405216.0,0.000,0.00,0
1788273436.373,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273436.373,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273438.410,1,10.0.0.13,0,0,0.00,1,56.00,84672.00,423360.0,0.000,2.50,0
1788273438.410,1,10.0.0.11,3,1,1.40,14,121.80,540518.80,193042.4,0.071,2.50,0
1788273438.410,1,10.0.0.12,4,1,1.20,11,117.60,458321.60,208328.0,0.000,2.50,0
1788273438.412,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273438.412,2,10.0.0.13,0,0,0.00,1,56.00,84672.00,423360.0,0.000,0.00,0
1788273438.412,2,10.0.0.11,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273438.412,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273440.402,1,10.0.0.13,0,0,0.00,1,58.20,87998.40,439992.0,0.000,3.00,0
1788273440.402,1,10.0.0.11,5,1,1.60,15,119.60,581333.60,193777.9,0.067,3.00,0
1788273440.402,1,10.0.0.12,3,1,1.20,13,128.40,506377.60,194760.6,0.000,3.00,0
1788273440.403,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273440.403,2,10.0.0.13,0,0,0.00,1,58.20,87998.40,439992.0,0.000,0.00,0
1788273440.403,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273440.403,2,10.0.0.12,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273442.404,1,10.0.0.13,0,0,0.00,1,60.20,91022.40,455112.0,0.000,1.00,0
1788273442.404,1,10.0.0.11,3,1,1.20,13,120.00,540400.00,207846.2,0.000,1.00,0
1788273442.404,1,10.0.0.12,3,1,1.00,11,103.60,457397.60,207908.0,0.000,1.00,0
1788273442.405,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273442.405,2,10.0.0.13,0,0,0.00,1,60.20,91022.40,455112.0,0.000,0.00,0
1788273442.405,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273442.405,2,10.0.0.12,3,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273444.405,1,10.0.0.13,0,0,0.00,1,62.60,94651.20,473256.0,0.000,2.00,0
1788273444.405,1,10.0.0.11,3,1,0.80,14,127.20,581835.20,207798.3,0.000,2.00,0
1788273444.405,1,10.0.0.12,3,1,0.80,10,89.00,374514.00,187257.0,0.100,2.00,0
1788273444.406,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273444.406,2,10.0.0.13,0,0,0.00,1,62.60,94651.20,473256.0,0.000,0.00,0
1788273444.406,2,10.0.0.11,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273444.406,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273446.409,1,10.0.0.13,0,0,0.00,1,65.00,98280.00,491400.0,0.000,2.00,0
1788273446.409,1,10.0.0.11,4,1,1.00,12,89.80,457078.00,190449.2,0.000,2.00,0
1788273446.409,1,10.0.0.12,3,1,0.60,9,84.20,374197.20,207887.3,0.000,2.00,0
1788273446.409,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273446.409,2,10.0.0.13,0,0,0.00,1,65.00,98280.00,491400.0,0.000,0.00,0
1788273446.409,2,10.0.0.11,4,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273446.409,2,10.0.0.12,3,1,0.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273448.407,1,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,5.00,0
1788273448.407,1,10.0.0.11,4,1,1.80,15,134.40,582310.40,194103.5,0.067,5.00,0
1788273448.407,1,10.0.0.12,3,1,1.40,12,137.60,500601.60,208584.0,0.000,5.00,0
1788273448.408,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273448.408,2,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,0.00,0
1788273448.408,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273448.408,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273450.409,1,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,3.50,0
1788273450.409,1,10.0.0.11,4,1,1.80,15,158.80,624880.80,208293.6,0.000,3.50,0
1788273450.409,1,10.0.0.12,3,1,1.80,14,143.60,542548.80,193767.4,0.000,3.50,0
1788273450.409,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273450.409,2,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,0.00,0
1788273450.409,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273450.409,2,10.0.0.12,3,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273452.410,1,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,3.00,0
1788273452.410,1,10.0.0.11,4,1,1.80,16,164.60,666223.60,208194.9,0.000,3.00,0
1788273452.410,1,10.0.0.12,4,1,1.80,15,164.20,625237.20,208412.4,0.000,3.00,0
1788273452.411,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273452.411,2,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,0.00,0
1788273452.411,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273452.411,2,10.0.0.12,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273454.412,1,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,2.00,0
1788273454.412,1,10.0.0.11,2,1,1.20,16,173.00,666778.00,208368.1,0.000,2.00,0
1788273454.412,1,10.0.0.12,4,1,1.40,16,164.40,625841.60,195575.5,0.000,2.00,0
1788273454.413,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273454.413,2,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,0.00,0
1788273454.413,2,10.0.0.11,2,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273454.413,2,10.0.0.12,4,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273456.414,1,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,3.50,0
1788273456.414,1,10.0.0.11,4,1,1.60,18,183.20,708411.20,196780.9,0.056,3.50,0
1788273456.414,1,10.0.0.12,3,1,1.40,17,176.00,686970.40,202050.1,0.000,3.50,0
1788273456.415,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273456.415,2,10.0.0.13,0,0,0.00,1,66.40,100396.80,501984.0,0.000,0.00,0
1788273456.415,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273456.415,2,10.0.0.12,3,1,1.40,0,0.00,0.00,0.0,0.000,0.00,0
1788273458.416,1,10.0.0.11,4,1,1.60,16,182.00,667372.00,208553.8,0.000,3.00,0
1788273458.416,1,10.0.0.12,4,1,1.60,16,143.80,664850.80,207765.9,0.000,3.00,0
1788273458.416,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273458.416,2,10.0.0.11,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273458.416,2,10.0.0.12,4,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273460.417,1,10.0.0.11,4,1,1.80,16,165.80,666302.80,208219.6,0.000,4.00,0
1788273460.417,1,10.0.0.12,5,1,1.80,16,140.20,624534.00,195166.9,0.000,4.00,0
1788273460.417,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273460.417,2,10.0.0.11,4,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273460.417,2,10.0.0.12,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273462.417,1,10.0.0.11,5,1,1.80,17,168.60,666499.60,196029.3,0.000,3.50,0
1788273462.417,1,10.0.0.12,3,1,1.60,15,126.20,622729.20,207576.4,0.000,3.50,0
1788273462.418,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273462.418,2,10.0.0.11,5,1,1.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273462.418,2,10.0.0.12,3,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273464.419,1,10.0.0.11,3,1,1.20,15,153.40,624524.40,208174.8,0.000,0.00,0
1788273464.419,1,10.0.0.12,2,1,1.00,14,119.20,581307.20,207609.7,0.000,0.00,0
1788273464.420,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273464.420,2,10.0.0.11,3,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273464.420,2,10.0.0.12,2,1,1.00,0,0.00,0.00,0.0,0.000,0.00,0
1788273466.434,1,10.0.0.11,4,1,1.20,16,156.20,642966.00,200926.9,0.000,3.50,0
1788273466.434,1,10.0.0.12,3,1,0.80,14,120.00,540991.20,193211.1,0.000,3.50,0
1788273466.435,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273466.435,2,10.0.0.11,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
1788273466.435,2,10.0.0.12,3,1,0.80,0,0.00,0.00,0.0,0.000,0.00,0
1788273468.422,1,10.0.0.11,5,1,1.60,16,136.00,645976.80,201867.8,0.000,3.50,0
1788273468.422,1,10.0.0.12,4,1,1.20,13,121.00,500097.20,192345.1,0.000,3.50,0
1788273468.423,2,10.0.0.200,0,0,0.00,1,0.00,0.00,0.0,1.000,0.00,0
1788273468.423,2,10.0.0.11,5,1,1.60,0,0.00,0.00,0.0,0.000,0.00,0
1788273468.423,2,10.0.0.12,4,1,1.20,0,0.00,0.00,0.0,0.000,0.00,0
